GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC04_VC20,HC01_VC21,HC02_VC21,HC03_VC21,HC04_VC21,HC01_VC25,HC02_VC25,HC03_VC25,HC04_VC25,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC04_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC31,HC02_VC31,HC03_VC31,HC04_VC31,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC41,HC02_VC41,HC03_VC41,HC04_VC41,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC04_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC04_VC47,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC103,HC02_VC103,HC03_VC103,HC04_VC103,HC01_VC104,HC02_VC104,HC03_VC104,HC04_VC104,HC01_VC105,HC02_VC105,HC03_VC105,HC04_VC105,HC01_VC109,HC02_VC109,HC03_VC109,HC04_VC109,HC01_VC110,HC02_VC110,HC03_VC110,HC04_VC110,HC01_VC111,HC02_VC111,HC03_VC111,HC04_VC111,HC01_VC112,HC02_VC112,HC03_VC112,HC04_VC112,HC01_VC116,HC02_VC116,HC03_VC116,HC04_VC116,HC01_VC117,HC02_VC117,HC03_VC117,HC04_VC117,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118,HC01_VC119,HC02_VC119,HC03_VC119,HC04_VC119,HC01_VC120,HC02_VC120,HC03_VC120,HC04_VC120,HC01_VC121,HC02_VC121,HC03_VC121,HC04_VC121,HC01_VC122,HC02_VC122,HC03_VC122,HC04_VC122,HC01_VC123,HC02_VC123,HC03_VC123,HC04_VC123,HC01_VC124,HC02_VC124,HC03_VC124,HC04_VC124,HC01_VC125,HC02_VC125,HC03_VC125,HC04_VC125,HC01_VC129,HC02_VC129,HC03_VC129,HC04_VC129,HC01_VC130,HC02_VC130,HC03_VC130,HC04_VC130,HC01_VC131,HC02_VC131,HC03_VC131,HC04_VC131,HC01_VC135,HC02_VC135,HC03_VC135,HC04_VC135,HC01_VC136,HC02_VC136,HC03_VC136,HC04_VC136,HC01_VC137,HC02_VC137,HC03_VC137,HC04_VC137,HC01_VC138,HC02_VC138,HC03_VC138,HC04_VC138,HC01_VC139,HC02_VC139,HC03_VC139,HC04_VC139,HC01_VC140,HC02_VC140,HC03_VC140,HC04_VC140,HC01_VC141,HC02_VC141,HC03_VC141,HC04_VC141,HC01_VC142,HC02_VC142,HC03_VC142,HC04_VC142,HC01_VC143,HC02_VC143,HC03_VC143,HC04_VC143,HC01_VC145,HC02_VC145,HC03_VC145,HC04_VC145,HC01_VC146,HC02_VC146,HC03_VC146,HC04_VC146,HC01_VC147,HC02_VC147,HC03_VC147,HC04_VC147,HC01_VC148,HC02_VC148,HC03_VC148,HC04_VC148,HC01_VC149,HC02_VC149,HC03_VC149,HC04_VC149,HC01_VC150,HC02_VC150,HC03_VC150,HC04_VC150,HC01_VC151,HC02_VC151,HC03_VC151,HC04_VC151,HC01_VC155,HC02_VC155,HC03_VC155,HC04_VC155,HC01_VC156,HC02_VC156,HC03_VC156,HC04_VC156,HC01_VC157,HC02_VC157,HC03_VC157,HC04_VC157,HC01_VC158,HC02_VC158,HC03_VC158,HC04_VC158,HC01_VC159,HC02_VC159,HC03_VC159,HC04_VC159,HC01_VC160,HC02_VC160,HC03_VC160,HC04_VC160,HC01_VC162,HC02_VC162,HC03_VC162,HC04_VC162,HC01_VC164,HC02_VC164,HC03_VC164,HC04_VC164,HC01_VC165,HC02_VC165,HC03_VC165,HC04_VC165,HC01_VC166,HC02_VC166,HC03_VC166,HC04_VC166,HC01_VC167,HC02_VC167,HC03_VC167,HC04_VC167,HC01_VC168,HC02_VC168,HC03_VC168,HC04_VC168,HC01_VC169,HC02_VC169,HC03_VC169,HC04_VC169,HC01_VC170,HC02_VC170,HC03_VC170,HC04_VC170,HC01_VC171,HC02_VC171,HC03_VC171,HC04_VC171,HC01_VC173,HC02_VC173,HC03_VC173,HC04_VC173,HC01_VC177,HC02_VC177,HC03_VC177,HC04_VC177,HC01_VC178,HC02_VC178,HC03_VC178,HC04_VC178,HC01_VC179,HC02_VC179,HC03_VC179,HC04_VC179,HC01_VC180,HC02_VC180,HC03_VC180,HC04_VC180,HC01_VC181,HC02_VC181,HC03_VC181,HC04_VC181,HC01_VC182,HC02_VC182,HC03_VC182,HC04_VC182,HC01_VC183,HC02_VC183,HC03_VC183,HC04_VC183,HC01_VC184,HC02_VC184,HC03_VC184,HC04_VC184,HC01_VC185,HC02_VC185,HC03_VC185,HC04_VC185,HC01_VC187,HC02_VC187,HC03_VC187,HC04_VC187,HC01_VC191,HC02_VC191,HC03_VC191,HC04_VC191,HC01_VC192,HC02_VC192,HC03_VC192,HC04_VC192,HC01_VC193,HC02_VC193,HC03_VC193,HC04_VC193,HC01_VC194,HC02_VC194,HC03_VC194,HC04_VC194,HC01_VC195,HC02_VC195,HC03_VC195,HC04_VC195,HC01_VC196,HC02_VC196,HC03_VC196,HC04_VC196,HC01_VC197,HC02_VC197,HC03_VC197,HC04_VC197,HC01_VC199,HC02_VC199,HC03_VC199,HC04_VC199
1400000US11001000100,11001000100,"Census Tract 1, District of Columbia, District of Columbia",2845,148,2845,(X),2410,223,84.7,7.2,435,208,15.3,7.2,2.7,4.2,(X),(X),0.0,3.0,(X),(X),2845,148,2845,(X),220,114,7.7,4.0,1351,209,47.5,6.9,150,77,5.3,2.6,110,72,3.9,2.5,76,61,2.7,2.1,120,70,4.2,2.5,818,167,28.8,5.5,0,95,0.0,1.3,0,95,0.0,1.3,2845,148,2845,(X),58,57,2.0,2.0,52,33,1.8,1.2,8,13,0.3,0.4,118,84,4.1,2.9,127,105,4.5,3.6,125,97,4.4,3.4,94,56,3.3,2.0,268,103,9.4,3.6,1995,166,70.1,5.7,2845,148,2845,(X),78,67,2.7,2.3,263,132,9.2,4.5,496,150,17.4,5.0,288,107,10.1,3.8,316,103,11.1,3.6,292,170,10.3,5.9,296,150,10.4,5.2,216,110,7.6,3.9,600,178,21.1,6.2,5.4,0.7,(X),(X),2845,148,2845,(X),129,76,4.5,2.6,865,191,30.4,6.3,625,182,22.0,6.3,478,146,16.8,5.0,310,144,10.9,5.1,438,154,15.4,5.4,2410,223,2410,(X),1201,206,49.8,8.2,1209,245,50.2,8.2,2.12,0.26,(X),(X),1.86,0.24,(X),(X),2410,223,2410,(X),1252,224,52.0,6.8,430,114,17.8,4.7,309,112,12.8,4.5,306,106,12.7,4.4,65,41,2.7,1.7,48,38,2.0,1.5,2410,223,2410,(X),635,179,26.3,6.4,1081,206,44.9,8.0,537,181,22.3,7.5,157,111,6.5,4.5,2410,223,2410,(X),1833,217,76.1,5.1,55,55,2.3,2.3,431,118,17.9,4.9,53,51,2.2,2.1,0,95,0.0,1.5,0,95,0.0,1.5,0,95,0.0,1.5,0,95,0.0,1.5,38,46,1.6,1.9,2410,223,2410,(X),0,95,0.0,1.5,31,35,1.3,1.4,132,78,5.5,3.2,2410,223,2410,(X),2410,223,100.0,1.5,0,95,0.0,1.5,0,95,0.0,1.5,1201,206,1201,(X),0,95,0.0,3.1,0,95,0.0,3.1,9,16,0.7,1.3,0,95,0.0,3.1,76,57,6.3,4.7,114,64,9.5,5.4,270,117,22.5,8.8,732,182,60.9,10.5,"1,000,000+",***,(X),(X),1201,206,1201,(X),844,180,70.3,8.3,357,114,29.7,8.3,844,180,844,(X),0,95,0.0,4.3,0,95,0.0,4.3,0,95,0.0,4.3,0,95,0.0,4.3,7,12,0.8,1.5,116,64,13.7,7.8,721,184,85.4,8.1,"4,000+",***,(X),(X),357,114,357,(X),24,38,6.7,10.1,0,95,0.0,10.0,0,95,0.0,10.0,11,18,3.1,5.0,322,105,90.2,10.7,"1,000+",***,(X),(X),844,180,844,(X),439,136,52.0,11.6,121,64,14.3,7.2,42,43,5.0,5.0,32,30,3.8,3.5,210,102,24.9,10.6,0,95,(X),(X),342,114,342,(X),260,104,76.0,13.3,45,35,13.2,10.4,32,29,9.4,8.6,0,95,0.0,10.4,0,95,0.0,10.4,0,95,0.0,10.4,5,9,1.5,2.5,15,25,(X),(X),1056,210,1056,(X),0,95,0.0,3.5,0,95,0.0,3.5,0,95,0.0,3.5,14,23,1.3,2.2,10,15,0.9,1.5,363,130,34.4,11.1,669,196,63.4,11.2,1784,231,(X),(X),153,129,(X),(X),1025,205,1025,(X),136,99,13.3,9.2,187,129,18.2,11.0,161,89,15.7,8.4,127,75,12.4,6.7,118,62,11.5,6.2,296,114,28.9,10.7,184,121,(X),(X)
1400000US11001000201,11001000201,"Census Tract 2.01, District of Columbia, District of Columbia",0,95,0,(X),0,95,-,**,0,95,-,**,-,**,(X),(X),-,**,(X),(X),0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,-,**,(X),(X),0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,0,(X),0,95,-,**,0,95,-,**,-,**,(X),(X),-,**,(X),(X),0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,-,**,(X),(X),0,95,0,(X),0,95,-,**,0,95,-,**,0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,-,**,(X),(X),0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,-,**,(X),(X),0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,(X),(X),0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,(X),(X),0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,-,**,(X),(X),0,95,(X),(X),0,95,0,(X),0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,-,**,0,95,(X),(X)
1400000US11001000202,11001000202,"Census Tract 2.02, District of Columbia, District of Columbia",2022,75,2022,(X),1777,103,87.9,5.1,245,107,12.1,5.1,2.3,3.7,(X),(X),6.6,7.2,(X),(X),2022,75,2022,(X),156,76,7.7,3.8,1165,122,57.6,5.9,54,47,2.7,2.3,31,24,1.5,1.2,76,45,3.8,2.2,69,51,3.4,2.5,471,109,23.3,5.2,0,95,0.0,1.8,0,95,0.0,1.8,2022,75,2022,(X),0,95,0.0,1.8,109,75,5.4,3.7,31,42,1.5,2.1,413,96,20.4,4.6,104,62,5.1,3.1,32,30,1.6,1.5,39,41,1.9,2.0,111,80,5.5,3.9,1183,124,58.5,6.2,2022,75,2022,(X),0,95,0.0,1.8,58,34,2.9,1.7,381,125,18.8,6.0,211,80,10.4,4.0,257,79,12.7,3.9,281,82,13.9,4.1,311,118,15.4,5.8,212,97,10.5,4.7,311,81,15.4,4.0,5.9,0.5,(X),(X),2022,75,2022,(X),0,95,0.0,1.8,417,129,20.6,6.2,658,127,32.5,6.2,462,111,22.8,5.4,336,101,16.6,5.1,149,68,7.4,3.4,1777,103,1777,(X),1087,112,61.2,6.0,690,122,38.8,6.0,1.97,0.21,(X),(X),2.29,0.38,(X),(X),1777,103,1777,(X),947,119,53.3,5.9,296,89,16.7,4.9,318,92,17.9,5.0,126,49,7.1,2.7,34,31,1.9,1.7,56,40,3.2,2.2,1777,103,1777,(X),323,90,18.2,4.8,1025,124,57.7,6.6,357,109,20.1,6.0,72,60,4.1,3.4,1777,103,1777,(X),968,117,54.5,6.1,15,22,0.8,1.2,740,113,41.6,5.9,44,51,2.5,2.8,0,95,0.0,2.1,0,95,0.0,2.1,0,95,0.0,2.1,0,95,0.0,2.1,10,16,0.6,0.9,1777,103,1777,(X),48,55,2.7,3.1,48,55,2.7,3.1,109,71,6.1,4.0,1777,103,1777,(X),1777,103,100.0,2.1,0,95,0.0,2.1,0,95,0.0,2.1,1087,112,1087,(X),0,95,0.0,3.4,0,95,0.0,3.4,7,11,0.6,1.0,0,95,0.0,3.4,0,95,0.0,3.4,81,51,7.5,4.7,369,107,33.9,7.9,630,91,58.0,8.2,"1,000,000+",***,(X),(X),1087,112,1087,(X),872,118,80.2,6.5,215,72,19.8,6.5,872,118,872,(X),0,95,0.0,4.2,9,14,1.0,1.6,0,95,0.0,4.2,0,95,0.0,4.2,14,22,1.6,2.6,64,46,7.3,5.3,785,122,90.0,6.0,3948,432,(X),(X),215,72,215,(X),0,95,0.0,15.9,0,95,0.0,15.9,0,95,0.0,15.9,0,95,0.0,15.9,215,72,100.0,15.9,"1,000+",***,(X),(X),872,118,872,(X),392,95,45.0,9.3,74,47,8.5,5.4,59,51,6.8,5.6,139,61,15.9,6.8,208,81,23.9,8.5,0,95,(X),(X),207,72,207,(X),89,46,43.0,15.8,58,38,28.0,16.4,19,20,9.2,9.9,12,18,5.8,8.5,0,95,0.0,16.5,0,95,0.0,16.5,29,29,14.0,13.6,8,13,(X),(X),675,121,675,(X),0,95,0.0,5.4,0,95,0.0,5.4,0,95,0.0,5.4,7,13,1.0,1.8,9,16,1.3,2.5,33,34,4.9,5.1,626,120,92.7,5.9,"2,000+",***,(X),(X),15,17,(X),(X),632,125,632,(X),37,28,5.9,4.2,97,62,15.3,9.9,85,56,13.4,8.3,29,28,4.6,4.4,49,60,7.8,9.1,335,105,53.0,13.3,58,50,(X),(X)
1400000US11001000300,11001000300,"Census Tract 3, District of Columbia, District of Columbia",2881,70,2881,(X),2487,181,86.3,5.9,394,171,13.7,5.9,0.0,2.6,(X),(X),18.1,10.9,(X),(X),2881,70,2881,(X),187,99,6.5,3.4,1662,174,57.7,5.9,45,71,1.6,2.5,285,107,9.9,3.7,177,100,6.1,3.4,200,86,6.9,3.0,325,103,11.3,3.5,0,95,0.0,1.3,0,95,0.0,1.3,2881,70,2881,(X),0,95,0.0,1.3,51,43,1.8,1.5,43,28,1.5,1.0,258,127,9.0,4.4,31,40,1.1,1.4,245,126,8.5,4.4,178,82,6.2,2.9,460,182,16.0,6.2,1615,246,56.1,8.6,2881,70,2881,(X),68,79,2.4,2.7,99,73,3.4,2.6,409,148,14.2,5.0,478,131,16.6,4.7,160,89,5.6,3.1,455,134,15.8,4.7,327,128,11.4,4.5,411,146,14.3,5.1,474,174,16.5,6.0,6.0,0.5,(X),(X),2881,70,2881,(X),68,79,2.4,2.7,704,188,24.4,6.6,501,157,17.4,5.4,880,153,30.5,5.4,584,187,20.3,6.5,144,97,5.0,3.4,2487,181,2487,(X),1366,181,54.9,7.3,1121,219,45.1,7.3,2.29,0.24,(X),(X),2.01,0.33,(X),(X),2487,181,2487,(X),1233,235,49.6,7.8,495,134,19.9,5.6,424,166,17.0,6.5,206,89,8.3,3.6,88,80,3.5,3.3,41,38,1.6,1.5,2487,181,2487,(X),371,131,14.9,5.0,1286,194,51.7,7.3,654,178,26.3,7.0,176,90,7.1,3.6,2487,181,2487,(X),1828,179,73.5,6.6,30,34,1.2,1.4,516,167,20.7,6.1,62,45,2.5,1.8,0,95,0.0,1.5,0,95,0.0,1.5,0,95,0.0,1.5,0,95,0.0,1.5,51,66,2.1,2.7,2487,181,2487,(X),80,91,3.2,3.6,40,65,1.6,2.6,77,67,3.1,2.7,2487,181,2487,(X),2458,186,98.8,1.4,29,35,1.2,1.4,0,95,0.0,1.5,1366,181,1366,(X),34,37,2.5,2.7,13,21,1.0,1.6,46,42,3.4,3.0,0,95,0.0,2.7,39,40,2.9,3.0,127,72,9.3,5.1,875,163,64.1,7.1,232,72,17.0,5.0,771300,62332,(X),(X),1366,181,1366,(X),1166,193,85.4,5.9,200,77,14.6,5.9,1166,193,1166,(X),0,95,0.0,3.2,0,95,0.0,3.2,0,95,0.0,3.2,56,47,4.8,4.1,42,48,3.6,4.2,73,52,6.3,4.3,995,196,85.3,7.3,2996,504,(X),(X),200,77,200,(X),0,95,0.0,17.0,0,95,0.0,17.0,16,26,8.0,13.0,32,37,16.0,16.6,152,62,76.0,18.3,779,442,(X),(X),1166,193,1166,(X),437,112,37.5,8.6,145,64,12.4,5.6,139,81,11.9,6.4,68,46,5.8,3.8,377,144,32.3,9.9,0,95,(X),(X),186,74,186,(X),95,57,51.1,20.7,24,28,12.9,14.0,13,21,7.0,11.4,31,35,16.7,18.6,0,95,0.0,18.2,13,19,7.0,10.1,10,16,5.4,9.0,14,23,(X),(X),1066,208,1066,(X),0,95,0.0,3.5,0,95,0.0,3.5,0,95,0.0,3.5,14,24,1.3,2.3,76,50,7.1,4.7,352,134,33.0,10.8,624,174,58.5,11.3,1674,209,(X),(X),55,65,(X),(X),1066,208,1066,(X),79,59,7.4,5.2,67,50,6.3,4.8,137,90,12.9,8.8,147,65,13.8,6.2,119,84,11.2,7.3,517,189,48.5,12.5,55,65,(X),(X)
1400000US11001000400,11001000400,"Census Tract 4, District of Columbia, District of Columbia",689,22,689,(X),597,59,86.6,7.6,92,52,13.4,7.6,0.0,9.3,(X),(X),0.0,14.3,(X),(X),689,22,689,(X),365,68,53.0,9.7,37,39,5.4,5.6,0,95,0.0,5.3,11,18,1.6,2.6,0,95,0.0,5.3,27,24,3.9,3.5,249,66,36.1,9.4,0,95,0.0,5.3,0,95,0.0,5.3,689,22,689,(X),21,17,3.0,2.5,7,12,1.0,1.7,22,25,3.2,3.6,122,48,17.7,7.0,114,67,16.5,9.7,11,16,1.6,2.4,56,39,8.1,5.7,29,31,4.2,4.5,307,65,44.6,9.3,689,22,689,(X),49,51,7.1,7.4,20,20,2.9,2.9,120,53,17.4,7.6,56,35,8.1,5.2,43,33,6.2,4.8,14,15,2.0,2.2,19,17,2.8,2.5,75,41,10.9,5.9,293,70,42.5,10.3,7.8,1.3,(X),(X),689,22,689,(X),49,51,7.1,7.4,148,57,21.5,8.2,87,41,12.6,6.0,87,44,12.6,6.4,69,36,10.0,5.4,249,64,36.1,9.2,597,59,597,(X),378,56,63.3,9.3,219,66,36.7,9.3,2.69,0.26,(X),(X),1.81,0.67,(X),(X),597,59,597,(X),259,61,43.4,8.6,157,59,26.3,9.7,72,38,12.1,6.3,52,33,8.7,5.5,36,25,6.0,4.2,21,21,3.5,3.4,597,59,597,(X),88,54,14.7,8.4,248,56,41.5,8.7,186,60,31.2,10.0,75,41,12.6,6.9,597,59,597,(X),380,70,63.7,10.3,0,95,0.0,6.1,209,64,35.0,10.0,8,13,1.3,2.2,0,95,0.0,6.1,0,95,0.0,6.1,0,95,0.0,6.1,0,95,0.0,6.1,0,95,0.0,6.1,597,59,597,(X),0,95,0.0,6.1,0,95,0.0,6.1,36,36,6.0,5.9,597,59,597,(X),597,59,100.0,6.1,0,95,0.0,6.1,0,95,0.0,6.1,378,56,378,(X),0,95,0.0,9.4,0,95,0.0,9.4,0,95,0.0,9.4,0,95,0.0,9.4,0,95,0.0,9.4,44,34,11.6,8.5,124,47,32.8,11.5,210,52,55.6,11.6,"1,000,000+",***,(X),(X),378,56,378,(X),244,54,64.6,11.8,134,51,35.4,11.8,244,54,244,(X),0,95,0.0,14.2,0,95,0.0,14.2,0,95,0.0,14.2,0,95,0.0,14.2,11,16,4.5,6.5,61,38,25.0,14.5,172,56,70.5,15.7,3158,588,(X),(X),134,51,134,(X),0,95,0.0,24.1,0,95,0.0,24.1,0,95,0.0,24.1,0,95,0.0,24.1,134,51,100.0,24.1,"1,000+",***,(X),(X),244,54,244,(X),104,45,42.6,16.1,89,42,36.5,14.6,0,95,0.0,14.2,28,25,11.5,9.9,23,21,9.4,8.2,0,95,(X),(X),134,51,134,(X),73,42,54.5,22.2,0,95,0.0,24.1,10,15,7.5,10.9,19,23,14.2,18.0,16,20,11.9,14.9,0,95,0.0,24.1,16,19,11.9,13.5,0,95,(X),(X),203,63,203,(X),9,14,4.4,7.0,0,95,0.0,16.8,0,95,0.0,16.8,0,95,0.0,16.8,46,50,22.7,21.8,30,29,14.8,13.2,118,46,58.1,22.8,1633,288,(X),(X),16,22,(X),(X),203,63,203,(X),27,27,13.3,13.1,33,34,16.3,15.6,10,15,4.9,7.9,25,27,12.3,12.7,54,52,26.6,22.6,54,38,26.6,20.1,16,22,(X),(X)
